"id","code","name","tag_ids/id","user_type_id/id","chart_template_id/id","reconcile"
"account_1348","1348","SonstigeWertpapiere","l10n_de.tag_de_asset_bs_B_III_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1349","1349","Wertpapieranlagenkurzfr.Disposition","l10n_de.tag_de_asset_bs_B_III_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1350","1350","GmbH-Anteilez.kurzfristigenVerbleib","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1352","1352","Genossenschaftsanteilez.kfr.Verbleib","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1353","1353","VermögensgegenständezurErfüllungvonmitderAltersversorgungvergleichbarenlangfristigenVerpflichtungen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1354","1354","VermögensgegenständezurSaldierungmitderAltersversorgungvergleichbarenlangfristigenVerpflichtungennach§246Abs.2HGB","l10n_de.tag_de_asset_bs_E","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1355","1355","Ansprüchea.Rückdeckungsversicherung","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1356","1356","VermögensgegenständezurErfüllungvonPensionsrückstellungenundähnlichenVerpflichtungenzumlangfristigenVerbleib","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1357","1357","VermögensgegenständezurSaldierungmitPensionsrückstellungenundähnlichenVerpflichtungenzumlangfristigenVerbleibnach§246Abs.2HGB","l10n_de.tag_de_asset_bs_E","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1370","1370","Gewinnermittlung§4/3ergebniswirksam","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1371","1371","Gewinnermittlung§4/3nichtergebnisw.","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1372","1372","WirtschaftsgüterUmlaufverm.§4/3EStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1373","1373","ForderungengegenKommanditistenundatypischstilleGesellschafter","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1374","1374","ForderungengegenKommanditistenundatypischstilleGesellschafter-Restlaufzeitb.1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1375","1375","ForderungengegenKommanditistenundatypischstilleGesellschafter-Restlaufzeitgrößerals1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1376","1376","ForderungengegentypischstilleGesellschafter","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1377","1377","ForderungengegentypischstilleGesellschafter-Restlaufzeitbis1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1378","1378","ForderungengegentypischstilleGesellschafter-Restlaufzeitgrößer1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1380","1380","ÜberleitungKostenstellen","l10n_de.tag_de_pl_06","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1381","1381","ForderungengegenGmbH-Gesellschafter","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1382","1382","ForderungengegenGmbH-Gesellschafter-Restlaufzeitbis1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1383","1383","ForderungengegenGmbH-Gesellschafter-Restlaufzeitgrößer1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1385","1385","ForderungengegenpersönlichhaftendeGesellschafter","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1386","1386","ForderungengegenpersönlichhaftendeGesellschafter-Restlaufzeitb.1J.","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1387","1387","ForderungengegenpersönlichhaftendeGesellschafter-Restlaufzeitgrößerals1J.","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1389","1389","AnsprücheausbetrieblicherAltersversorgungundPensionsansprüche(Mitunternehmer)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1390","1390","VerrechnungIst-Versteuerung","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1400","1400","ForderungenausLieferungenu.Leistung","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1401","1401","ForderungenausLieferungenu.Leistung","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1410","1410","ForderungenausLieferungenu.Leistung","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1411","1411","ForderungenausLieferungenu.Leistung(PoS)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1445","1445","ForderungenausL+Lallgem.Steuersatz","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1446","1446","ForderungenausL+Lermäßigt.Steuersatz","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1447","1447","Forderg.ausstfr.,n.steuerbarenL+L","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1448","1448","ForderungenausL+Lgemäß§24UStG","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1449","1449","GegenktoAufteilungderForderungenL+L","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1450","1450","Forderungennach§11EStGfür§4/3","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1451","1451","Forderg.a.Lieferungen/Leistungenb.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1455","1455","Forderg.a.Lieferungen/Leistungeng.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1460","1460","ZweifelhafteForderungen","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1461","1461","ZweifelhafteForderungen(bis1Jahr)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1465","1465","ZweifelhafteForderungen(g.1Jahr)","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1470","1470","ForderungenausL+Lgg.verbundenenUN","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1471","1471","ForderungenausL+Lgg.verbund.UNb.1J","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1475","1475","ForderungenausL+Lgg.verbund.UNg.1J","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1478","1478","WBForderungengg.verbundeneUN(b.1J)","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1479","1479","WBForderungengg.verbundeneUN(g.1J)","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1480","1480","Forderg.L+Lgg.UNm.Beteiligungsverh.","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1481","1481","Forderg.L+Lgg.UNm.Beteiligg.verh.b1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1485","1485","Forderg.L+Lgg.UNm.Beteiligg.verh.g1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1488","1488","WBForderg.gg.UNm.Beteiligg.verh.b.1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1489","1489","WBForderg.gg.UNm.Beteiligg.verh.g.1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1490","1490","ForderungenausL+Lgg.Gesellschafter","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1491","1491","Forderg.ausL+Lgg.Gesellschafterb.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1495","1495","Forderg.ausL+Lgg.Gesellschafterg.1J","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1498","1498","Gegenkontosonst.VGbeiBuchungDebitor","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1499","1499","GegenkontobeiAufteilungDebitoren","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1500","1500","SonstigeVermögensgegenstände","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1501","1501","SonstigeVermögensgegenstände(b.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1502","1502","SonstigeVermögensgegenstände(g.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1503","1503","Forderungengg.Geschäftsf.(b.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1504","1504","Forderungengg.Geschäftsf.(g.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1505","1505","Forderungengg.Aufsichtsratsm.(b.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1506","1506","Forderungengg.Aufsichtsratsm.(g.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1507","1507","ForderungengegensonstigeGesellschafter-Restlaufzeitbis1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1508","1508","ForderungengegensonstigeGesellschafter-Restlaufzeitgrößer1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1510","1510","GeleisteteAnzahlungenaufVorräte","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_skr03.l10n_de_chart_template","False"
"account_1511","1511","GeleisteteAnzahlungen7%Vorsteuer","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_skr03.l10n_de_chart_template","False"
"account_1518","1518","GeleisteteAnzahlungen19%Vorsteuer","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_skr03.l10n_de_chart_template","False"
"account_1519","1519","ForderungengegenArbeitsgemeinschaften","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1520","1520","ForderungengegenüberKrankenkassenausAufwendungsausgleichsgesetz","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1521","1521","Agenturwarenabrechnung","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1522","1522","Genussrechte","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1524","1524","EinzahlungsansprüchezuNebenleistungenoderZuzahlungen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1525","1525","Kautionen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1526","1526","Kautionen(bis1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1527","1527","Kautionen(g.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1528","1528","Nachträgl.abz.Vorsteuer§15aAbs.2","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1529","1529","ZurückzuzahlendeVorsteuer§15aAbs.2","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1530","1530","Forderg.gg.PersonalLohn-u.Gehalt","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1531","1531","ForderungengegenPersonal(bis1Jahr)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1537","1537","ForderungengegenPersonal(g.1Jahr)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1538","1538","Körperschaftsteuerguthaben§37(b.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1539","1539","Körperschaftsteuerguthaben§37(g.1J)","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1540","1540","ForderungenausGewerbesteuerüberzahlungen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1542","1542","SteuererstattungsansprüchegegenüberanderenLändern","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1543","1543","Forderg.anFAausabgeführtemBauabzug","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1544","1544","ForderungengegenüberBundesagenturfürArbeit","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1545","1545","USt-Forderungen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1547","1547","ForderungenausVerbrauchsteuern","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1548","1548","VorsteuerimFolgejahrabziehbar","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1549","1549","Körperschaftsteuerrückforderung","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1550","1550","Darlehen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1551","1551","Darlehenbis1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1555","1555","Darleheng.1Jahr","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1556","1556","Nachträgl.abz.Vorsteuer,bewegl.WG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1557","1557","ZurückzuzahlendeVorsteuer,bewegl.WG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1558","1558","Nachträgl.abz.Vorsteuer,unbewegl.WG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1559","1559","Zurückzuzahl.Vorsteuer,unbewegl.WG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1560","1560","AufzuteilendeVorsteuer","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1561","1561","AufzuteilendeVorsteuer7%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1562","1562","AufzuteilendeVorsteuerausEG-Erwerb","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1563","1563","Aufzuteil.VorsteuerausEG-Erwerb19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1566","1566","AufzuteilendeVorsteuer19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1567","1567","Aufzuteil.Vorsteuer§§13a/13bUStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1569","1569","Aufzuteil.Vorsteuer§§13a/13bUSt19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1570","1570","AbziehbareVorsteuer","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1571","1571","AbziehbareVorsteuer7%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1572","1572","AbziehbareVorsteuerausEG-Erwerb","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1574","1574","AbziehbareVorsteuerausEG-Erwerb19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1576","1576","AbziehbareVorsteuer19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1577","1577","AbziehbareVorsteuer§13bUStG19%","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1578","1578","AbziehbareVorsteuer§13bUStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1580","1580","GegenkontoVorsteuer§4/3EStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1581","1581","AuflösungVorsteuerVorjahr§4/3EStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1582","1582","VorsteuerausInvestitionen§4/3EStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1583","1583","Gegenkto.VorsteuerDurchschnittssätze","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1584","1584","VorsteuerEG-ErwerbneueKfzohneUStID","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1585","1585","AbziehbareVorsteuer§13aUStG","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1587","1587","Vorsteuerallgem.Durchschnittssätze","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1588","1588","BezahlteEinfuhr-Umsatzsteuer","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1590","1590","DurchlaufendePosten","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1592","1592","Fremdgeld","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1593","1593","VerrechnungerhalteneAnzahlungen","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1594","1594","Forderungengegenverbund.Unternehmen","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1595","1595","Forderungengg.verbundeneUN(b.1J)","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1596","1596","Forderungengg.verbundeneUN(g.1J)","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1597","1597","Forderungengg.UNm.Beteiligungsverh.","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1598","1598","Forderg.gg.UNmitBeteiligg.verh.b.1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1599","1599","Forderg.gg.UNmitBeteiligg.verh.g.1J","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_skr03.l10n_de_chart_template","False"
"account_1600","1600","Verbindl.ausLieferungenu.Leistungen","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1601","1601","Verbindl.ausLieferungenu.Leistungen","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1605","1605","Verbindl.ausL+Lallgem.Steuersatz","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1606","1606","Verbindl.ausL+Lermäßigt.Steuersatz","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1607","1607","Verbindl.ausL+LohneVorsteuerabzug","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1609","1609","GegenktoAufteilungVerbindlichk.L+L","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1610","1610","Verbindl.ausLieferungenu.Leistungen","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1624","1624","Verbindlichk.Investitionen§4/3EStG","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1625","1625","Verbindl.a.Lieferungen/Leistungenb.1J","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1626","1626","Verbindl.a.Lieferungen/Leistungen1-5J","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1628","1628","Verbindl.a.Lieferungen/Leistungeng.5J","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1630","1630","Verbindl.ausL+Lgg.verbundenenUN","l10n_de.tag_de_liabilities_bs_C_6","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1631","1631","Verbindl.ausL+Lgg.verbundenenUNb.1J","l10n_de.tag_de_liabilities_bs_C_6","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1635","1635","Verbindl.ausL+Lgg.verbundenenUN1-5J","l10n_de.tag_de_liabilities_bs_C_6","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1638","1638","Verbindl.ausL+Lgg.verbundenenUNg.5J","l10n_de.tag_de_liabilities_bs_C_6","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1640","1640","Verbindl.ausL+Lgg.UNm.Beteiligg.verh.","l10n_de.tag_de_liabilities_bs_C_7","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
"account_1641","1641","Verbindl.ausL+Lgg.UNm.Bet.verh.b.1J","l10n_de.tag_de_liabilities_bs_C_7","account.data_account_type_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1645","1645","Verbindl.ausL+Lgg.UNm.Bet.verh.1-5J","l10n_de.tag_de_liabilities_bs_C_7","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1648","1648","Verbindl.ausL+Lgg.UNm.Bet.verh.g.5J","l10n_de.tag_de_liabilities_bs_C_7","account.data_account_type_non_current_liabilities","l10n_de_skr03.l10n_de_chart_template","False"
"account_1650","1650","Verbindl.ausL+Lgg.Gesellschaftern","l10n_de.tag_de_liabilities_bs_C_4","account.data_account_type_payable","l10n_de_skr03.l10n_de_chart_template","True"
